ind;sst;mean_R_full;mean_G_full;mean_B_full;mean_H_full;mean_S_full;mean_V_full;mean_L_full;mean_a_full;mean_b_full
0097palmer_sem1_num49;4.3;49.19479768;53.69250505;30.09111076;24.94486982;86.86779796;55.29465793;54.14812850000001;123.3327848;138.4078491
0099palmer_sem1_num50;5.6;53.97457676;62.73350728;31.73512956;27.59746415;92.83085681;62.81734453;63.12296069;121.0608451;141.07426940000005
0101palmer_sem1_num51;4.2;48.1433955;57.21214250000001;31.36666279;27.49268443;77.45776939;57.0082385;56.91397746;121.9894355;138.0284264
0103palmer_sem1_num52;4.2;50.98937992;59.69655125;31.27454254;26.25716003;88.37384809999998;60.45337126;59.85674984;121.6757338;139.6178415
0105palmer_sem1_num53;5.2;46.13694028;53.89028470000001;32.36750217;29.13051716;77.90754349;53.80186922;53.85327944;122.2690515;137.2862712
0107palmer_sem1_num54;4.4;49.34297822;63.04922226;32.43655776;30.81873668;88.41932617;62.88605362;62.62373534;119.5434189;140.22044119999998
0109palmer_sem1_num55;5.3;51.06258473;56.83833255;30.85928952;27.397287100000003;85.13348244;56.7705926;57.25031956;122.557642;139.420551
0111palmer_sem1_num56;4.5;57.8502825;70.28680639;33.39730655;28.9121093;98.30399174;70.15027959;70.58540083;119.1921688;143.0819628
0113palmer_sem1_num57;4.4;48.95750587;58.9001;30.95863633;28.77466372;87.61353229;58.91453597;58.56890055;120.9007194;139.79539519999997
0115palmer_sem1_num58;4.4;50.85612887;58.603414;31.62248627;25.181192000000006;83.19464031;59.62934965;58.75528883;122.3027848;138.9879274
0117palmer_sem1_num59;4.2;50.17568578;59.18628273;31.04394175;27.86768242;87.57159502;59.07137551;59.22810968;121.40025;139.5836545
0119palmer_sem1_num60;4.2;44.20595509;54.76902369;30.78443609;29.82505255;78.85881053;54.57857316;54.00250497;121.41912859999998;137.5698668
0217palmer_sem2_num49;4.3;49.0292269;59.02017307;29.20597708;28.86996888;96.6003813;59.48106334;58.93268803;120.72109679999998;140.55678480000003
